date,name,group,value
2011-01-01,Arica,Chile,164207
2011-01-01,Calama,Chile,147331
2011-01-01,Chiguallante,Chile,123681
2011-01-01,Chillán,Chile,161641
2011-01-01,Concepción,Chile,223461
2011-01-01,Coronel,Chile,103976
2011-01-01,Copiapó,Chile,159148
2011-01-01,Coquimbo,Chile,192795
2011-01-01,Iquique,Chile,182177
2011-01-01,La Serena,Chile,196856
2011-01-01,Los Angeles,Chile,141343
2011-01-01,Osorno,Chile,146746
2011-01-01,Puente Alto,Chile,735399
2011-01-01,Puerto Montt,Chile,206720
2011-01-01,Punta Arenas,Chile,122335
2011-01-01,Quilpué,Chile,159505
2011-01-01,Rancagua,Chile,238742
2011-01-01,San Bernardo,Chile,302696
2011-01-01,SANTIAGO,Chile,6100065
2011-01-01,Talca,Chile,218007
2011-01-01,Talcahuano,Chile,135451
2011-01-01,Temuco,Chile,265091
2011-01-01,Valdivia,Chile,140193
2011-01-01,Valparaíso,Chile,255302
2011-01-01,Villa Alemana,Chile,130346
2011-01-01,Viña del Mar,Chile,290785
2010-01-01,Antofagasta,Chile,367040
2010-01-01,Arica,Chile,166492.5
2010-01-01,Calama,Chile,146798
2010-01-01,Chiguallante,Chile,119273.5
2010-01-01,Chillán,Chile,160550.5
2010-01-01,Concepción,Chile,222667
2010-01-01,Coronel,Chile,102916.5
2010-01-01,Copiapó,Chile,156192
2010-01-01,Coquimbo,Chile,188867.5
2010-01-01,Iquique,Chile,182259
2010-01-01,La Serena,Chile,192176.5
2010-01-01,Los Angeles,Chile,139487
2010-01-01,Osorno,Chile,145765.5
2010-01-01,Puente Alto,Chile,712498.5
2010-01-01,Puerto Montt,Chile,201829
2010-01-01,Punta Arenas,Chile,121835
2010-01-01,Quilpué,Chile,156589.5
2010-01-01,Rancagua,Chile,236189
2010-01-01,San Bernardo,Chile,297964
2010-01-01,SANTIAGO,Chile,6045404
2010-01-01,Talca,Chile,215646
2010-01-01,Talcahuano,Chile,138642.5
2010-01-01,Temuco,Chile,262628
2010-01-01,Valdivia,Chile,139474.5
2010-01-01,Valparaíso,Chile,256823
2010-01-01,Villa Alemana,Chile,126912
2010-01-01,Viña del Mar,Chile,291396.5
2009-01-01,Antofagasta,Chile,360481
2009-01-01,Arica,Chile,168325
2009-01-01,Calama,Chile,146305
2009-01-01,Chiguallante,Chile,115193
2009-01-01,Chillán,Chile,159527
2009-01-01,Concepción,Chile,221972
2009-01-01,Coronel,Chile,101902
2009-01-01,Copiapó,Chile,153348
2009-01-01,Coquimbo,Chile,185103
2009-01-01,Iquique,Chile,181282
2009-01-01,La Serena,Chile,187726
2009-01-01,Los Angeles,Chile,137753
2009-01-01,Osorno,Chile,144832
2009-01-01,Puente Alto,Chile,689499
2009-01-01,Puerto Montt,Chile,197113
2009-01-01,Punta Arenas,Chile,121338
2009-01-01,Quilpué,Chile,153497
2009-01-01,Rancagua,Chile,233780
2009-01-01,San Bernardo,Chile,292142
2009-01-01,SANTIAGO,Chile,5015680
2009-01-01,Talca,Chile,213619
2009-01-01,Talcahuano,Chile,143347
2009-01-01,Temuco,Chile,260969
2009-01-01,Valdivia,Chile,138827
2009-01-01,Valparaíso,Chile,257475
2009-01-01,Villa Alemana,Chile,123528
2009-01-01,Viña del Mar,Chile,291442
2008-01-01,Antofagasta,Chile,354201
2008-01-01,Arica,Chile,169995
2008-01-01,Calama,Chile,145849
2008-01-01,Chiguallante,Chile,111313
2008-01-01,Chillán,Chile,158537
2008-01-01,Concepción,Chile,221283
2008-01-01,Coronel,Chile,100922
2008-01-01,Copiapó,Chile,150572
2008-01-01,Coquimbo,Chile,181499
2008-01-01,Iquique,Chile,180283
2008-01-01,La Serena,Chile,183447
2008-01-01,Los Angeles,Chile,136066
2008-01-01,Osorno,Chile,143923
2008-01-01,Puente Alto,Chile,668086
2008-01-01,Puerto Montt,Chile,192629
2008-01-01,Punta Arenas,Chile,120898
2008-01-01,Quilpué,Chile,150622
2008-01-01,Rancagua,Chile,231409
2008-01-01,San Bernardo,Chile,286696
2008-01-01,SANTIAGO,Chile,4988252
2008-01-01,Talca,Chile,211511
2008-01-01,Talcahuano,Chile,147388
2008-01-01,Temuco,Chile,259025
2008-01-01,Valdivia,Chile,138197
2008-01-01,Valparaíso,Chile,258245
2008-01-01,Villa Alemana,Chile,120383
2008-01-01,Viña del Mar,Chile,291596
2007-01-01,Antofagasta,Chile,347941
2007-01-01,Arica,Chile,171651
2007-01-01,Calama,Chile,145369
2007-01-01,Chiguallante,Chile,107411
2007-01-01,Chillán,Chile,157560
2007-01-01,Concepción,Chile,220607
2007-01-01,Copiapó,Chile,147870
2007-01-01,Coquimbo,Chile,177930
2007-01-01,Iquique,Chile,179302
2007-01-01,La Serena,Chile,179163
2007-01-01,Los Angeles,Chile,134359
2007-01-01,Osorno,Chile,143028
2007-01-01,Puente Alto,Chile,646724
2007-01-01,Puerto Montt,Chile,188125
2007-01-01,Punta Arenas,Chile,120463
2007-01-01,Quilpué,Chile,147758
2007-01-01,Rancagua,Chile,229065
2007-01-01,San Bernardo,Chile,281244
2007-01-01,SANTIAGO,Chile,4960815
2007-01-01,Talca,Chile,209323
2007-01-01,Talcahuano,Chile,150900
2007-01-01,Temuco,Chile,256732
2007-01-01,Valdivia,Chile,137560
2007-01-01,Valparaíso,Chile,274233
2007-01-01,Villa Alemana,Chile,117225
2007-01-01,Viña del Mar,Chile,291803
2006-01-01,Antofagasta,Chile,341942
2006-01-01,Arica,Chile,173222
2006-01-01,Calama,Chile,144913
2006-01-01,Chillán,Chile,153012
2006-01-01,Concepción,Chile,219994
2006-01-01,Copiapó,Chile,145292
2006-01-01,Coquimbo,Chile,167952
2006-01-01,Iquique,Chile,178356
2006-01-01,La Serena,Chile,175064
2006-01-01,Los Angeles,Chile,129450
2006-01-01,Osorno,Chile,142169
2006-01-01,Puente Alto,Chile,626310
2006-01-01,Puerto Montt,Chile,175970
2006-01-01,Punta Arenas,Chile,120017
2006-01-01,Quilpué,Chile,145001
2006-01-01,Rancagua,Chile,226798
2006-01-01,San Bernardo,Chile,276016
2006-01-01,SANTIAGO,Chile,5890745
2006-01-01,Talca,Chile,203911
2006-01-01,Talcahuano,Chile,156835
2006-01-01,Temuco,Chile,247275
2006-01-01,Valdivia,Chile,134829
2006-01-01,Valparaíso,Chile,275063
2006-01-01,Viña del Mar,Chile,292062
2004-01-01,Antofagasta,Chile,262383
2004-01-01,Arica,Chile,193745
2004-01-01,Calama,Chile,137128
2004-01-01,Chillán,Chile,182342
2004-01-01,Concepción,Chile,403238
2004-01-01,Copiapó,Chile,132425
2004-01-01,Coquimbo,Chile,147786
2004-01-01,Iquique,Chile,181181
2004-01-01,La Serena,Chile,140482
2004-01-01,Los Angeles,Chile,126421
2004-01-01,Osorno,Chile,138660
2004-01-01,Puente Alto,Chile,491717
2004-01-01,Puerto Montt,Chile,151432
2004-01-01,Punta Arenas,Chile,128836
2004-01-01,Quilpué,Chile,128455
2004-01-01,Rancagua,Chile,229793
2004-01-01,San Bernardo,Chile,278286
2004-01-01,SANTIAGO,Chile,4981779
2004-01-01,Talca,Chile,192414
2004-01-01,Talcahuano,Chile,296161
2004-01-01,Temuco,Chile,301055
2004-01-01,Valdivia,Chile,130994
2004-01-01,Valparaíso,Chile,285512
2004-01-01,Viña del Mar,Chile,357522
2002-01-01,Antofagasta,Chile,285255
2002-01-01,Antofagasta,Chile,257207
2002-01-01,Arica,Chile,175441
2002-01-01,Arica,Chile,189743
2002-01-01,Calama,Chile,126135
2002-01-01,Calama,Chile,132669
2002-01-01,Chillán,Chile,146701
2002-01-01,Chillán,Chile,176863
2002-01-01,Chillán,Chile,165528
2002-01-01,Concepción,Chile,212003
2002-01-01,Concepción,Chile,391733
2002-01-01,Concepción,Chile,666381
2002-01-01,Copiapó,Chile,125983
2002-01-01,Copiapó,Chile,127504
2002-01-01,Coquimbo,Chile,148438
2002-01-01,Coquimbo,Chile,141796
2002-01-01,Iquique,Chile,164396
2002-01-01,Iquique,Chile,175677
2002-01-01,La Serena,Chile,147815
2002-01-01,La Serena,Chile,135526
2002-01-01,La Serena,Chile,296253
2002-01-01,Los Angeles,Chile,117972
2002-01-01,Los Angeles,Chile,121649
2002-01-01,Los Angeles,Chile,117972
2002-01-01,Osorno,Chile,132245
2002-01-01,Osorno,Chile,135204
2002-01-01,Osorno,Chile,132245
2002-01-01,Puente Alto,Chile,492603
2002-01-01,Puente Alto,Chile,458906
2002-01-01,Puerto Montt,Chile,153118
2002-01-01,Puerto Montt,Chile,144880
2002-01-01,Punta Arenas,Chile,116005
2002-01-01,Punta Arenas,Chile,126586
2002-01-01,Quilpué,Chile,126893
2002-01-01,Quilpué,Chile,124586
2002-01-01,Rancagua,Chile,206971
2002-01-01,Rancagua,Chile,221881
2002-01-01,Rancagua,Chile,236363
2002-01-01,San Bernardo,Chile,237708
2002-01-01,San Bernardo,Chile,262623
2002-01-01,SANTIAGO,Chile,4656690
2002-01-01,SANTIAGO,Chile,4886629
2002-01-01,SANTIAGO,Chile,5428590
2002-01-01,Talca,Chile,189505
2002-01-01,Talca,Chile,187513
2002-01-01,Talca,Chile,191154
2002-01-01,Talcahuano,Chile,161692
2002-01-01,Talcahuano,Chile,288666
2002-01-01,Talcahuano,Chile,666381
2002-01-01,Temuco,Chile,227086
2002-01-01,Temuco,Chile,287326
2002-01-01,Temuco,Chile,260783
2002-01-01,Valdivia,Chile,127750
2002-01-01,Valdivia,Chile,128533
2002-01-01,Valparaíso,Chile,263499
2002-01-01,Valparaíso,Chile,285389
2002-01-01,Valparaíso,Chile,803683
2002-01-01,Viña del Mar,Chile,286931
2002-01-01,Viña del Mar,Chile,350221
2000-01-01,Acheng,China,638894
2000-01-01,Akeshu,China,561822
2000-01-01,Aletai,China,178510
2000-01-01,Anda,China,473091
2000-01-01,Anguo,China,378830
2000-01-01,Ankang,China,843426
2000-01-01,Anlu,China,611990
2000-01-01,Anning,China,295173
2000-01-01,Anqing,China,582751
2000-01-01,Anqiu,China,1096782
2000-01-01,Anshan,China,1556285
2000-01-01,Anshun,China,767307
2000-01-01,Anyang,China,768992
2000-01-01,Atushi,China,200345
2000-01-01,Baicheng,China,484979
2000-01-01,Baise,China,340483
2000-01-01,Baishan,China,335400
2000-01-01,Baiyin,China,460982
2000-01-01,Baoding,China,902496
2000-01-01,Baoji,China,600377
2000-01-01,Baoshan,China,846865
2000-01-01,Baotou,China,1671181
2000-01-01,Bazhong,China,1185862
2000-01-01,Bazhou,China,557901
2000-01-01,Bei'an,China,442474
2000-01-01,Beihai,China,558635
2000-01-01,BEIJING (PEKING),China,11509595
2000-01-01,Beiliu,China,1049035
2000-01-01,Beining,China,527217
2000-01-01,Beipiao,China,573836
2000-01-01,Bengbu,China,809399
2000-01-01,Benxi,China,980069
2000-01-01,Bijie,China,1128230
2000-01-01,Binzhou,China,600883
2000-01-01,Bole,China,224869
2000-01-01,Botou,China,550888
2000-01-01,Bozhou,China,1351939
2000-01-01,Cangzhou,China,443561
2000-01-01,Cenxi,China,731623
2000-01-01,Changchun,China,3225557
2000-01-01,Changde,China,1346739
2000-01-01,Changge,China,646306
2000-01-01,Changji,China,387169
2000-01-01,Changle,China,689815
2000-01-01,Changning,China,795223
2000-01-01,Changsha,China,2122873
2000-01-01,Changshu,China,1239637
2000-01-01,Changyi,China,683182
2000-01-01,Changzhi,China,648981
2000-01-01,Changzhou,China,1081845
2000-01-01,Chaohu,China,778864
2000-01-01,Chaoyang (Guangdong),China,2470812
2000-01-01,Chaoyang (Liaoning),China,475038
2000-01-01,Chaozhou,China,363582
2000-01-01,Chengde,China,437251
2000-01-01,Chengdu,China,4333541
2000-01-01,Chenghai,China,860003
2000-01-01,Chenzhou,China,655014
2000-01-01,Chibi,China,510926
2000-01-01,Chifeng,China,1153723
2000-01-01,Chishui,China,251780
2000-01-01,Chizhou,China,555489
2000-01-01,Chongqing,China,9691901
2000-01-01,Chongzhou,China,650698
2000-01-01,Chuxiong,China,503682
2000-01-01,Chuzhou,China,493735
2000-01-01,Cixi,China,1214537
2000-01-01,Conghua,China,517552
2000-01-01,Da'an,China,430512
2000-01-01,Dafeng,China,756766
2000-01-01,Dali,China,521169
2000-01-01,Dalian,China,3245191
2000-01-01,Dandong,China,780414
2000-01-01,Dangyang,China,495946
2000-01-01,Danjiangkou,China,501126
2000-01-01,Danyang,China,877232
2000-01-01,Danzhou,China,835465
2000-01-01,Daqing,China,1380051
2000-01-01,Dashiqiao,China,714670
2000-01-01,Datong,China,1526744
2000-01-01,Daye,China,873859
2000-01-01,Dazhou,China,384525
2000-01-01,Dehui,China,878349
2000-01-01,Dengfeng,China,609085
2000-01-01,Dengta,China,502149
2000-01-01,Dengzhou,China,1290656
2000-01-01,Dexing,China,297784
2000-01-01,Deyang,China,628876
2000-01-01,Dezhou,China,552445
2000-01-01,Dingzhou,China,1107903
2000-01-01,Dongfang,China,358318
2000-01-01,Donggang,China,640340
2000-01-01,Dongguan,China,6445777
2000-01-01,Dongsheng,China,252566
2000-01-01,Dongtai,China,1164653
2000-01-01,Dongxing,China,108131
2000-01-01,Dongyang,China,753094
2000-01-01,Dongying,China,788844
2000-01-01,Dujiangyan,China,621980
2000-01-01,Dunhua,China,480834
2000-01-01,Dunhuang,China,187578
2000-01-01,Duyun,China,463426
2000-01-01,Emeishan,China,423070
2000-01-01,Enping,China,464898
2000-01-01,Enshi,China,755725
2000-01-01,Ezhou,China,1023285
2000-01-01,Fangchenggang,China,422514
2000-01-01,Feicheng,China,948602
2000-01-01,Fengnan,China,550872
2000-01-01,Fengcheng (Jiangxi),China,1216412
2000-01-01,Fengcheng (Liaoning),China,560384
2000-01-01,Fenghua,China,471558
2000-01-01,Fengzhen,China,264204
2000-01-01,Fenyang,China,387046
2000-01-01,Foshan,China,768656
2000-01-01,Fu'an,China,554057
2000-01-01,Fuding,China,521070
2000-01-01,Fujin,China,420579
2000-01-01,Fukang,China,152965
2000-01-01,Fuqing,China,1174540
2000-01-01,Fuquan,China,292720
2000-01-01,Fushun,China,1434447
2000-01-01,Fuxin,China,627855
2000-01-01,Fuyang (Anhui),China,628633
2000-01-01,Fuyang (Zhejiang),China,1719057
2000-01-01,Fuzhou (Fujian),China,2124435
2000-01-01,Fuzhou (Jiangxi),China,1007391
2000-01-01,Gaizhou,China,883811
2000-01-01,Ganzhou,China,494600
2000-01-01,Gaoan,China,788329
2000-01-01,Gaobeidian,China,538582
2000-01-01,Gaocheng,China,758269
2000-01-01,Gaomi,China,842403
2000-01-01,Gaoming,China,301041
2000-01-01,Gaoping,China,471671
2000-01-01,Gaoyao,China,625125
2000-01-01,Gaoyou,China,797752
2000-01-01,Gaozhou,China,1219132
2000-01-01,Geermu,China,135897
2000-01-01,Gejiu,China,453311
2000-01-01,Genhe,China,157337
2000-01-01,Gongyi,China,777202
2000-01-01,Gongzhuling,China,1041735
2000-01-01,Guangan,China,1093103
2000-01-01,Guanghan,China,577298
2000-01-01,Guangshui,China,885936
2000-01-01,Guangyuan,China,905057
2000-01-01,Guangzhou,China,8524826
2000-01-01,Guigang,China,1413128
2000-01-01,Guilin,China,804571
2000-01-01,Guiping,China,1359035
2000-01-01,Guixi,China,535517
2000-01-01,Guiyang,China,2985105
2000-01-01,Gujiao,China,205702
2000-01-01,Haerbin,China,3481504
2000-01-01,Haicheng,China,1181130
2000-01-01,Haikou,China,830192
2000-01-01,Hailaer,China,262184
2000-01-01,Hailin,China,435677
2000-01-01,Hailun,China,720008
2000-01-01,Haimen,China,942952
2000-01-01,Haining,China,666080
2000-01-01,Haiyang,China,654594
2000-01-01,Hami,China,388714
2000-01-01,Hancheng,China,387041
2000-01-01,Hanchuan,China,1057396
2000-01-01,Handan,China,1329734
2000-01-01,Hangzhou,China,2451319
2000-01-01,Hanzhong,China,503871
2000-01-01,Hebi,China,495336
2000-01-01,Hechi,China,318348
2000-01-01,Hechuan,China,1420520
2000-01-01,Hefei,China,1659075
2000-01-01,Hegang,China,694640
2000-01-01,Heihe,China,192764
2000-01-01,Hejian,China,757581
2000-01-01,Hejin,China,368572
2000-01-01,Helong,China,215266
2000-01-01,Hengshui,China,422761
2000-01-01,Hengyang,China,879051
2000-01-01,Heshan (Guangdong),China,405779
2000-01-01,Heshan (Guangxi),China,131249
2000-01-01,Hetian,China,186127
2000-01-01,Heyuan,China,227773
2000-01-01,Heze,China,1280031
2000-01-01,Hezhou,China,850023
2000-01-01,Honghu,China,877775
2000-01-01,Hongjiang,China,485061
2000-01-01,Houma,China,225123
2000-01-01,Huadian,China,444415
2000-01-01,Huaian,China,1200679
2000-01-01,Huaibei,China,741195
2000-01-01,Huaihua,China,346522
2000-01-01,Huainan,China,1357228
2000-01-01,Huaiyin,China,555052
2000-01-01,Huanggang,China,373568
2000-01-01,Huanghua,China,483273
2000-01-01,Huangshan,China,406200
2000-01-01,Huangshi (Hubei),China,653722
2000-01-01,Huayin,China,242488
2000-01-01,Huaying,China,352257
2000-01-01,Huazhou,China,1007796
2000-01-01,Huhehaote,China,1406955
2000-01-01,Huixian,China,776326
2000-01-01,Huiyang,China,862822
2000-01-01,Huizhou,China,591686
2000-01-01,Hulin,China,311509
2000-01-01,Huludao,China,900936
2000-01-01,Hunchun,China,211091
2000-01-01,Huozhou,China,274955
2000-01-01,Huzhou,China,1145414
2000-01-01,Jiamusi,China,859944
2000-01-01,Ji'an (Jiangxi),China,473113
2000-01-01,Jian (Jilin),China,239849
2000-01-01,Jiande,China,473062
2000-01-01,Jiangdu,China,1053023
2000-01-01,Jiangjin,China,1322890
2000-01-01,Jiangmen,China,536317
2000-01-01,Jiangshan,China,473222
2000-01-01,Jiangyan,China,861321
2000-01-01,Jiangyin,China,1315472
2000-01-01,Jiangyou,China,849761
2000-01-01,Jianou,China,478651
2000-01-01,Jianyang (Fujian),China,317848
2000-01-01,Jianyang (Sichuan),China,1412523
2000-01-01,Jiaohe,China,474109
2000-01-01,Jiaonan,China,827771
2000-01-01,Jiaozhou,China,783478
2000-01-01,Jiaozuo,China,747299
2000-01-01,Jiaxing,China,881923
2000-01-01,Jiayuguan,China,159541
2000-01-01,Jieshou,China,640878
2000-01-01,Jiexiu,China,372993
2000-01-01,Jieyang,China,633570
2000-01-01,Jilin,China,1953134
2000-01-01,Jimo,China,1111202
2000-01-01,Jinan,China,2999934
2000-01-01,Jinchang,China,204902
2000-01-01,Jincheng,China,304221
2000-01-01,Jingdezhen,China,444720
2000-01-01,Jinggangshan,China,145769
2000-01-01,Jinghong,China,443672
2000-01-01,Jingjiang,China,639665
2000-01-01,Jingmen,China,583373
2000-01-01,Jingzhou,China,1177150
2000-01-01,Jinhua,China,424859
2000-01-01,Jining (Inner Mongolia),China,272448
2000-01-01,Jining (Shandong),China,1050522
2000-01-01,Jinjiang,China,1479259
2000-01-01,Jinshi,China,243242
2000-01-01,Jintan,China,533350
2000-01-01,Jinzhong,China,534357
2000-01-01,Jinzhou (Hebei),China,520942
2000-01-01,Jinzhou (Liaoning),China,861991
2000-01-01,Jishou,China,294297
2000-01-01,Jiujiang,China,551329
2000-01-01,Jiuquan,China,346258
2000-01-01,Jiutai,China,799729
2000-01-01,Jixi,China,910782
2000-01-01,Jiyuan,China,626478
2000-01-01,Jizhou,China,373825
2000-01-01,Jurong,China,594316
2000-01-01,Kaifeng,China,796171
2000-01-01,Kaili,China,433236
2000-01-01,Kaiping,China,668692
2000-01-01,Kaiyuan (Liaoning),China,529736
2000-01-01,Kaiyuan (Yunnan),China,292039
2000-01-01,Kashi (Xinjiang),China,340640
2000-01-01,Kelamayi,China,270232
2000-01-01,Kuerle,China,381943
2000-01-01,Kuitun,China,285299
2000-01-01,Kunming,China,3035406
2000-01-01,Kunshan,China,750074
2000-01-01,Laiwu,China,1233525
2000-01-01,Laixi,China,728796
2000-01-01,Laiyang,China,897681
2000-01-01,Laizhou,China,889361
2000-01-01,Langfang,China,715388
2000-01-01,Langzhong,China,787809
2000-01-01,Lanxi,China,607196
2000-01-01,Lanzhou,China,2087759
2000-01-01,Laohekou,China,509468
2000-01-01,Lasa,China,223001
2000-01-01,Lechang,China,423444
2000-01-01,Leiyang,China,1180235
2000-01-01,Leizhou,China,1268298
2000-01-01,Leling,China,615833
2000-01-01,Lengshuijiang,China,339701
2000-01-01,Leping,China,729639
2000-01-01,Leqing,China,1162765
2000-01-01,Leshan,China,1120158
2000-01-01,Lianjiang,China,1205764
2000-01-01,Lianyuan,China,996893
2000-01-01,Lianyungang,China,687242
2000-01-01,Lianzhou,China,409360
2000-01-01,Liaocheng,China,950319
2000-01-01,Liaoyang,China,728492
2000-01-01,Liaoyuan,China,462233
2000-01-01,Lichuan,China,786984
2000-01-01,Liling,China,934396
2000-01-01,Linan,China,514238
2000-01-01,Linfen,China,724403
2000-01-01,Lingbao,China,722890
2000-01-01,Linghai,China,647310
2000-01-01,Lingwu,China,249890
2000-01-01,Lingyuan,China,620121
2000-01-01,Linhai,China,948618
2000-01-01,Linhe,China,510965
2000-01-01,Linjiang,China,184901
2000-01-01,Linqing,China,694247
2000-01-01,Linxia,China,202498
2000-01-01,Linxiang,China,448452
2000-01-01,Linyi,China,1938510
2000-01-01,Linzhou,China,982254
2000-01-01,Lishi,China,235678
2000-01-01,Lishui,China,348241
2000-01-01,Lu'an,China,1559037
2000-01-01,Liupanshui,China,995055
2000-01-01,Liuyang,China,1307572
2000-01-01,Liuzhou,China,1220392
2000-01-01,Liyang,China,740871
2000-01-01,Longhai,China,816318
2000-01-01,Longjing,China,261551
2000-01-01,Longkou,China,671335
2000-01-01,Longquan,China,250398
2000-01-01,Longyan,China,543731
2000-01-01,Loudi,China,398577
2000-01-01,Lucheng,China,213944
2000-01-01,Lufeng,China,1164767
2000-01-01,Luoding,China,866190
2000-01-01,Luohe,China,304105
2000-01-01,Luoyang,China,1491680
2000-01-01,Luquan,China,397449
2000-01-01,Luxi (Yunnan),China,337406
2000-01-01,Luzhou,China,1252884
2000-01-01,Ma'anshan,China,567576
2000-01-01,Macheng,China,1129047
2000-01-01,Manzhouli,China,181112
2000-01-01,Maoming,China,644301
2000-01-01,Meihekou,China,617674
2000-01-01,Meishan,China,799309
2000-01-01,Meizhou,China,354302
2000-01-01,Mianyang,China,1162962
2000-01-01,Mianzhu,China,515830
2000-01-01,Miluo,China,658867
2000-01-01,Mingguang,China,569585
2000-01-01,Miquan,China,180952
2000-01-01,Mishan,China,438277
2000-01-01,Mudanjiang,China,1014206
2000-01-01,Muling,China,310096
2000-01-01,Nanan,China,1385276
2000-01-01,Nanchang,China,1844253
2000-01-01,Nanchong,China,1771920
2000-01-01,Nanchuan,China,631853
2000-01-01,Nangong,China,467356
2000-01-01,Nanhai,China,2133741
2000-01-01,Nanjing,China,3624234
2000-01-01,Nankang,China,694987
2000-01-01,Nanning,China,1766701
2000-01-01,Nanping,China,488818
2000-01-01,Nantong,China,771386
2000-01-01,Nanxiong,China,372844
2000-01-01,Nanyang,China,1584715
2000-01-01,Nehe,China,672295
2000-01-01,Neijiang,China,1391931
2000-01-01,Ningan,China,437328
2000-01-01,Ningbo,China,1567499
2000-01-01,Ningde,China,400293
2000-01-01,Ningguo,China,381842
2000-01-01,Panjin,China,602541
2000-01-01,Panshi,China,530470
2000-01-01,Panzhihua,China,690739
2000-01-01,Penglai,China,500408
2000-01-01,Pengzhou,China,770749
2000-01-01,Pingdingshan,China,900903
2000-01-01,Pingdu,China,1321975
2000-01-01,Pinghu,China,507899
2000-01-01,Pingliang,China,454996
2000-01-01,Pingxiang (Guangxi),China,107046
2000-01-01,Pingxiang (Jiangxi),China,783445
2000-01-01,Pizhou,China,1539922
2000-01-01,Pulandian,China,757844
2000-01-01,Puning,China,1856402
2000-01-01,Putian,China,443926
2000-01-01,Puyang,China,448290
2000-01-01,Qianan,China,632704
2000-01-01,Qianjiang,China,992438
2000-01-01,Qidong,China,1057073
2000-01-01,Qingdao,China,2720972
2000-01-01,Qingtongxia,China,248640
2000-01-01,Qingyuan,China,506680
2000-01-01,Qingzhen,China,471305
2000-01-01,Qingzhou,China,894468
2000-01-01,Qinhuangdao,China,817487
2000-01-01,Qinyang,China,446404
2000-01-01,Qinzhou,China,1035504
2000-01-01,Qionghai,China,449845
2000-01-01,Qionglai,China,631577
2000-01-01,Qiongshan,China,678149
2000-01-01,Qiqihaer,China,1540089
2000-01-01,Qitaihe,China,486704
2000-01-01,Qixia,China,651357
2000-01-01,Quanzhou,China,1192286
